Date,Symbol,TimeStamp,QuoteCount,TradeCount,OpenPx,ClosePx,HighPx,LowPx
20130719,LFZ,2013-07-19 08:47:00.000457891,304,24,6387.0000000,6386.5000000,6387.0000000,6386.0000000
20130719,EUR/GBP,2013-07-19 08:47:00.000457891,69,1,0.8422500,0.8422500,0.8422500,0.8422500
20130719,6A,2013-07-19 08:48:00.000187703,705,39,1.0296000,1.0295000,1.0297000,1.0295000
20130719,FDAX,2013-07-19 08:48:00.000187703,1105,44,7859.0000000,7861.5000000,7862.0000000,7859.0000000
20130719,LFZ,2013-07-19 08:48:00.000187703,250,26,6386.5000000,6387.5000000,6388.0000000,6386.5000000
20130719,EUR/GBP,2013-07-19 08:48:00.000187703,149,2,0.8423500,0.8424500,0.8424500,0.8423500
20130719,6A,2013-07-19 08:49:00.000458495,404,19,1.0295000,1.0295000,1.0296000,1.0295000
20130719,FDAX,2013-07-19 08:49:00.000458495,432,22,7861.5000000,7862.5000000,7863.5000000,7861.5000000
20130719,LFZ,2013-07-19 08:49:00.000458495,169,13,6388.0000000,6389.5000000,6389.5000000,6388.0000000
20130719,EUR/GBP,2013-07-19 08:49:00.000458495,135,2,0.8427000,0.8426500,0.8427000,0.8426500
20130719,6A,2013-07-19 08:50:00.000455884,537,27,1.0295000,1.0294000,1.0295000,1.0294000
20130719,FDAX,2013-07-19 08:50:00.000455884,966,57,7863.5000000,7860.5000000,7863.5000000,7858.5000000
20130719,LFZ,2013-07-19 08:50:00.000455884,266,11,6389.5000000,6388.0000000,6389.5000000,6388.0000000
20130719,EUR/GBP,2013-07-19 08:50:00.000455884,80,0,0.8426750,0.8426750,0.8426750,0.8426750
20130719,6A,2013-07-19 08:51:00.000545068,781,131,1.0294000,1.0293000,1.0295000,1.0293000
20130719,FDAX,2013-07-19 08:51:00.000545068,930,40,7861.0000000,7861.5000000,7863.0000000,7859.5000000
20130719,LFZ,2013-07-19 08:51:00.000545068,269,15,6388.0000000,6390.0000000,6390.0000000,6387.5000000
20130719,EUR/GBP,2013-07-19 08:51:00.000545068,102,1,0.8428000,0.8428000,0.8428000,0.8428000
20130719,6A,2013-07-19 08:52:00.000427815,562,26,1.0294000,1.0293000,1.0294000,1.0292000
20130719,FDAX,2013-07-19 08:52:00.000427815,744,16,7861.0000000,7863.5000000,7863.5000000,7860.5000000
20130719,LFZ,2013-07-19 08:52:00.000427815,292,17,6390.0000000,6391.5000000,6391.5000000,6389.0000000
20130719,EUR/GBP,2013-07-19 08:52:00.000427815,108,2,0.8426500,0.8426000,0.8426500,0.8426000
20130719,6A,2013-07-19 08:53:00.000427815,281,11,1.0293000,1.0293000,1.0293000,1.0293000
20130719,FDAX,2013-07-19 08:53:00.000427815,1655,126,7863.5000000,7868.0000000,7869.0000000,7862.0000000
20130719,LFZ,2013-07-19 08:53:00.000427815,431,30,6392.0000000,6393.0000000,6394.0000000,6391.5000000
20130719,EUR/GBP,2013-07-19 08:53:00.000427815,95,0,0.8426250,0.8426250,0.8426250,0.8426250
20130719,6A,2013-07-19 08:54:00.000540586,536,81,1.0293000,1.0292000,1.0293000,1.0291000
20130719,FDAX,2013-07-19 08:54:00.000540586,1676,88,7867.5000000,7866.5000000,7869.0000000,7864.0000000
20130719,LFZ,2013-07-19 08:54:00.000540586,584,34,6392.5000000,6391.0000000,6393.5000000,6390.0000000
20130719,EUR/GBP,2013-07-19 08:54:00.000540586,62,2,0.8427500,0.8427500,0.8427500,0.8427500
20130719,6A,2013-07-19 08:55:00.000335808,88,4,1.0293000,1.0293000,1.0293000,1.0293000
20130719,FDAX,2013-07-19 08:55:00.000335808,704,40,7866.0000000,7863.0000000,7866.0000000,7863.0000000
20130719,LFZ,2013-07-19 08:55:00.000335808,219,17,6390.5000000,6389.0000000,6390.5000000,6389.0000000
20130719,EUR/GBP,2013-07-19 08:55:00.000335808,48,3,0.8427500,0.8428000,0.8428000,0.8427500
20130719,6A,2013-07-19 08:56:00.000252347,293,10,1.0293000,1.0293000,1.0293000,1.0293000
20130719,FDAX,2013-07-19 08:56:00.000252347,749,34,7862.5000000,7863.5000000,7864.5000000,7862.5000000
20130719,LFZ,2013-07-19 08:56:00.000252347,311,16,6388.5000000,6390.5000000,6391.0000000,6388.5000000
20130719,EUR/GBP,2013-07-19 08:56:00.000252347,111,5,0.8428000,0.8428500,0.8429000,0.8427500
20130719,6A,2013-07-19 08:57:00.000039787,383,28,1.0294000,1.0294000,1.0295000,1.0294000
20130719,FDAX,2013-07-19 08:57:00.000039787,576,14,7864.5000000,7866.0000000,7866.0000000,7864.5000000
20130719,LFZ,2013-07-19 08:57:00.000039787,159,5,6391.0000000,6391.0000000,6391.0000000,6390.5000000
20130719,EUR/GBP,2013-07-19 08:57:00.000039787,70,0,0.8429750,0.8429750,0.8429750,0.8429750
20130719,6A,2013-07-19 08:58:00.000534420,200,12,1.0295000,1.0296000,1.0296000,1.0295000
20130719,FDAX,2013-07-19 08:58:00.000534420,306,16,7866.0000000,7867.5000000,7867.5000000,7865.0000000
20130719,LFZ,2013-07-19 08:58:00.000534420,70,1,6391.5000000,6391.5000000,6391.5000000,6391.5000000
20130719,EUR/GBP,2013-07-19 08:58:00.000534420,94,4,0.8431000,0.8430500,0.8431000,0.8430500
20130719,6A,2013-07-19 08:59:00.000540100,391,22,1.0295000,1.0296000,1.0296000,1.0294000
20130719,FDAX,2013-07-19 08:59:00.000540100,1201,69,7867.0000000,7870.0000000,7870.5000000,7867.0000000
20130719,LFZ,2013-07-19 08:59:00.000540100,311,35,6391.5000000,6392.0000000,6392.5000000,6391.0000000
20130719,EUR/GBP,2013-07-19 08:59:00.000540100,167,2,0.8432500,0.8431000,0.8432500,0.8431000
20130719,6A,2013-07-19 09:00:00.000428491,721,52,1.0296000,1.0297000,1.0297000,1.0296000
20130719,FDAX,2013-07-19 09:00:00.000428491,1452,101,7871.0000000,7871.0000000,7872.0000000,7868.5000000
20130719,LFZ,2013-07-19 09:00:00.000428491,372,40,6392.0000000,6391.0000000,6392.0000000,6389.5000000
20130719,EUR/GBP,2013-07-19 09:00:00.000428491,280,1,0.8432000,0.8432000,0.8432000,0.8432000
20130719,6A,2013-07-19 09:01:00.000459848,806,82,1.0297000,1.0297000,1.0298000,1.0297000
20130719,FDAX,2013-07-19 09:01:00.000459848,1171,70,7871.0000000,7866.5000000,7871.5000000,7866.5000000
20130719,LFZ,2013-07-19 09:01:00.000459848,370,23,6391.0000000,6389.0000000,6391.0000000,6388.0000000
20130719,EUR/GBP,2013-07-19 09:01:00.000459848,197,1,0.8432000,0.8432000,0.8432000,0.8432000
20130719,6A,2013-07-19 09:02:00.000314462,577,41,1.0297000,1.0296000,1.0298000,1.0296000
20130719,FDAX,2013-07-19 09:02:00.000314462,1097,76,7867.0000000,7862.0000000,7867.0000000,7861.5000000
20130719,LFZ,2013-07-19 09:02:00.000314462,297,27,6388.5000000,6386.5000000,6388.5000000,6386.5000000
20130719,EUR/GBP,2013-07-19 09:02:00.000314462,202,9,0.8431000,0.8432000,0.8432000,0.8431000
20130719,6A,2013-07-19 09:03:00.000539823,461,20,1.0297000,1.0297000,1.0297000,1.0297000
20130719,FDAX,2013-07-19 09:03:00.000539823,927,53,7862.0000000,7863.0000000,7865.0000000,7861.5000000
20130719,LFZ,2013-07-19 09:03:00.000539823,342,26,6387.0000000,6388.5000000,6389.5000000,6387.0000000
20130719,EUR/GBP,2013-07-19 09:03:00.000539823,151,9,0.8432000,0.8432000,0.8432000,0.8432000
20130719,6A,2013-07-19 09:04:00.000535285,343,21,1.0297000,1.0297000,1.0297000,1.0296000
20130719,FDAX,2013-07-19 09:04:00.000535285,758,45,7862.5000000,7860.5000000,7863.0000000,7858.5000000
20130719,LFZ,2013-07-19 09:04:00.000535285,248,17,6388.0000000,6388.0000000,6388.0000000,6387.0000000
20130719,EUR/GBP,2013-07-19 09:04:00.000535285,78,0,0.8430750,0.8430750,0.8430750,0.8430750
20130719,6A,2013-07-19 09:05:00.000545935,910,63,1.0296000,1.0295000,1.0296000,1.0295000
20130719,FDAX,2013-07-19 09:05:00.000545935,2899,364,7860.0000000,7850.0000000,7860.5000000,7845.0000000
20130719,LFZ,2013-07-19 09:05:00.000545935,750,76,6388.0000000,6384.5000000,6388.0000000,6383.5000000
20130719,EUR/GBP,2013-07-19 09:05:00.000545935,171,3,0.8431000,0.8429000,0.8431000,0.8429000
20130719,6A,2013-07-19 09:06:00.000544497,773,139,1.0294000,1.0297000,1.0297000,1.0294000
20130719,FDAX,2013-07-19 09:06:00.000544497,1710,104,7850.5000000,7847.5000000,7850.5000000,7846.0000000
20130719,LFZ,2013-07-19 09:06:00.000544497,408,29,6384.5000000,6384.5000000,6385.0000000,6384.0000000
20130719,EUR/GBP,2013-07-19 09:06:00.000544497,116,0,0.8429000,0.8429000,0.8429000,0.8429000
20130719,6A,2013-07-19 09:07:00.000455167,541,41,1.0298000,1.0299000,1.0299000,1.0298000
20130719,FDAX,2013-07-19 09:07:00.000455167,1157,83,7847.0000000,7850.5000000,7852.5000000,7847.0000000
20130719,LFZ,2013-07-19 09:07:00.000455167,277,20,6384.5000000,6385.5000000,6386.0000000,6384.5000000
20130719,EUR/GBP,2013-07-19 09:07:00.000455167,349,8,0.8429000,0.8433000,0.8433000,0.8429000
20130719,6A,2013-07-19 09:08:00.000084630,287,23,1.0299000,1.0300000,1.0300000,1.0299000
20130719,FDAX,2013-07-19 09:08:00.000084630,545,28,7851.0000000,7852.5000000,7853.0000000,7850.5000000
20130719,LFZ,2013-07-19 09:08:00.000084630,185,11,6385.0000000,6385.0000000,6385.0000000,6384.5000000
20130719,EUR/GBP,2013-07-19 09:08:00.000084630,128,0,0.8432000,0.8432000,0.8432000,0.8432000
20130719,6A,2013-07-19 09:09:00.000552732,747,68,1.0300000,1.0299000,1.0301000,1.0299000
20130719,FDAX,2013-07-19 09:09:00.000552732,911,41,7853.0000000,7851.5000000,7853.5000000,7850.0000000
20130719,LFZ,2013-07-19 09:09:00.000552732,327,20,6385.5000000,6384.5000000,6385.5000000,6384.0000000
20130719,EUR/GBP,2013-07-19 09:09:00.000552732,202,5,0.8433000,0.8433000,0.8433000,0.8433000
20130719,6A,2013-07-19 09:10:00.000430859,163,5,1.0300000,1.0300000,1.0300000,1.0299000
20130719,FDAX,2013-07-19 09:10:00.000430859,908,70,7852.0000000,7847.5000000,7852.0000000,7847.0000000
20130719,LFZ,2013-07-19 09:10:00.000430859,249,18,6384.5000000,6385.0000000,6385.5000000,6384.5000000
20130719,EUR/GBP,2013-07-19 09:10:00.000430859,139,1,0.8432000,0.8432000,0.8432000,0.8432000
20130719,6A,2013-07-19 09:11:00.000427501,376,32,1.0299000,1.0299000,1.0299000,1.0298000
20130719,FDAX,2013-07-19 09:11:00.000427501,943,88,7847.5000000,7846.5000000,7847.5000000,7845.0000000
20130719,LFZ,2013-07-19 09:11:00.000427501,191,19,6385.5000000,6385.0000000,6386.5000000,6384.5000000
20130719,EUR/GBP,2013-07-19 09:11:00.000427501,106,5,0.8430000,0.8429500,0.8430000,0.8429500
20130719,6A,2013-07-19 09:12:00.000548194,434,42,1.0300000,1.0300000,1.0300000,1.0299000
20130719,FDAX,2013-07-19 09:12:00.000548194,889,44,7847.0000000,7847.5000000,7848.5000000,7846.5000000
20130719,LFZ,2013-07-19 09:12:00.000548194,296,18,6385.5000000,6385.5000000,6386.5000000,6385.5000000
20130719,EUR/GBP,2013-07-19 09:12:00.000548194,108,0,0.8430000,0.8430000,0.8430000,0.8430000
20130719,6A,2013-07-19 09:13:00.000337767,269,10,1.0300000,1.0300000,1.0300000,1.0300000
20130719,FDAX,2013-07-19 09:13:00.000337767,569,30,7847.5000000,7849.0000000,7849.5000000,7847.5000000
20130719,LFZ,2013-07-19 09:13:00.000337767,105,8,6385.5000000,6386.5000000,6386.5000000,6385.5000000
20130719,EUR/GBP,2013-07-19 09:13:00.000337767,134,0,0.8429250,0.8429250,0.8429250,0.8429250
20130719,6A,2013-07-19 09:14:00.000428954,281,3,1.0299000,1.0299000,1.0299000,1.0299000
20130719,FDAX,2013-07-19 09:14:00.000428954,704,42,7849.0000000,7847.0000000,7849.5000000,7846.0000000
20130719,LFZ,2013-07-19 09:14:00.000428954,237,9,6386.0000000,6384.5000000,6386.0000000,6384.5000000
20130719,EUR/GBP,2013-07-19 09:14:00.000428954,154,2,0.8431500,0.8431000,0.8431500,0.8431000
20130719,6A,2013-07-19 09:15:00.000546969,244,15,1.0300000,1.0300000,1.0300000,1.0300000
20130719,FDAX,2013-07-19 09:15:00.000546969,709,29,7847.5000000,7849.0000000,7849.5000000,7847.0000000
20130719,LFZ,2013-07-19 09:15:00.000546969,179,14,6385.0000000,6384.5000000,6385.0000000,6384.5000000
20130719,EUR/GBP,2013-07-19 09:15:00.000546969,108,0,0.8430750,0.8430750,0.8430750,0.8430750
20130719,6A,2013-07-19 09:16:00.000558012,388,19,1.0300000,1.0298000,1.0300000,1.0298000
20130719,FDAX,2013-07-19 09:16:00.000558012,557,33,7848.5000000,7847.5000000,7849.5000000,7847.5000000
20130719,LFZ,2013-07-19 09:16:00.000558012,156,7,6384.0000000,6384.0000000,6385.0000000,6384.0000000
20130719,EUR/GBP,2013-07-19 09:16:00.000558012,113,0,0.8432500,0.8432500,0.8432500,0.8432500
20130719,6A,2013-07-19 09:17:00.000546518,244,11,1.0298000,1.0298000,1.0298000,1.0297000
20130719,FDAX,2013-07-19 09:17:00.000546518,513,20,7847.5000000,7847.5000000,7848.5000000,7847.0000000
20130719,LFZ,2013-07-19 09:17:00.000546518,100,5,6384.0000000,6384.5000000,6384.5000000,6384.0000000
20130719,EUR/GBP,2013-07-19 09:17:00.000546518,147,2,0.8431000,0.8430000,0.8431000,0.8430000
20130719,6A,2013-07-19 09:18:00.000427487,669,55,1.0297000,1.0298000,1.0298000,1.0296000
20130719,FDAX,2013-07-19 09:18:00.000427487,977,63,7847.0000000,7851.0000000,7852.0000000,7847.0000000
20130719,LFZ,2013-07-19 09:18:00.000427487,324,20,6384.5000000,6386.0000000,6386.0000000,6384.0000000
20130719,EUR/GBP,2013-07-19 09:18:00.000427487,115,1,0.8428500,0.8428500,0.8428500,0.8428500
20130719,6A,2013-07-19 09:19:00.000180269,446,36,1.0298000,1.0298000,1.0299000,1.0298000
20130719,FDAX,2013-07-19 09:19:00.000180269,577,58,7851.5000000,7854.0000000,7854.0000000,7851.0000000
20130719,LFZ,2013-07-19 09:19:00.000180269,198,13,6386.0000000,6386.0000000,6386.5000000,6385.5000000
20130719,EUR/GBP,2013-07-19 09:19:00.000180269,53,0,0.8428750,0.8428750,0.8428750,0.8428750
20130719,6A,2013-07-19 09:20:00.000456643,471,40,1.0297000,1.0296000,1.0298000,1.0296000
20130719,FDAX,2013-07-19 09:20:00.000456643,972,39,7853.0000000,7852.5000000,7853.0000000,7850.5000000
20130719,LFZ,2013-07-19 09:20:00.000456643,437,43,6385.5000000,6386.0000000,6387.5000000,6385.5000000
20130719,EUR/GBP,2013-07-19 09:20:00.000456643,42,1,0.8429000,0.8429000,0.8429000,0.8429000
20130719,6A,2013-07-19 09:21:00.000427773,349,13,1.0296000,1.0297000,1.0297000,1.0296000
20130719,FDAX,2013-07-19 09:21:00.000427773,776,32,7852.5000000,7851.0000000,7853.5000000,7851.0000000
20130719,LFZ,2013-07-19 09:21:00.000427773,178,7,6385.5000000,6384.5000000,6386.0000000,6384.5000000
20130719,EUR/GBP,2013-07-19 09:21:00.000427773,180,5,0.8428000,0.8428500,0.8429000,0.8427500
20130719,6A,2013-07-19 09:22:00.000467226,426,45,1.0296000,1.0297000,1.0297000,1.0296000
20130719,FDAX,2013-07-19 09:22:00.000467226,984,68,7851.5000000,7854.5000000,7856.0000000,7851.5000000
20130719,LFZ,2013-07-19 09:22:00.000467226,355,30,6384.5000000,6386.0000000,6386.0000000,6384.5000000
20130719,EUR/GBP,2013-07-19 09:22:00.000467226,85,5,0.8429000,0.8429500,0.8429500,0.8429000
20130719,6A,2013-07-19 09:23:00.000428076,397,32,1.0297000,1.0296000,1.0297000,1.0296000
20130719,FDAX,2013-07-19 09:23:00.000428076,868,52,7854.0000000,7851.5000000,7855.0000000,7851.0000000
20130719,LFZ,2013-07-19 09:23:00.000428076,274,13,6385.0000000,6384.5000000,6385.0000000,6384.5000000
20130719,EUR/GBP,2013-07-19 09:23:00.000428076,50,2,0.8429500,0.8429500,0.8429500,0.8429500
20130719,6A,2013-07-19 09:24:00.000456285,253,0,1.0296500,1.0296500,1.0296500,1.0296500
20130719,FDAX,2013-07-19 09:24:00.000456285,646,33,7851.0000000,7849.5000000,7851.0000000,7849.5000000
20130719,LFZ,2013-07-19 09:24:00.000456285,173,10,6384.0000000,6384.0000000,6384.5000000,6384.0000000
20130719,EUR/GBP,2013-07-19 09:24:00.000456285,123,2,0.8427500,0.8427500,0.8427500,0.8427500
20130719,6A,2013-07-19 09:25:00.000072636,655,29,1.0296000,1.0296000,1.0296000,1.0296000
20130719,FDAX,2013-07-19 09:25:00.000072636,873,39,7849.5000000,7848.5000000,7852.0000000,7848.5000000
20130719,LFZ,2013-07-19 09:25:00.000072636,359,38,6384.5000000,6382.5000000,6385.0000000,6381.5000000
20130719,EUR/GBP,2013-07-19 09:25:00.000072636,103,5,0.8428000,0.8428000,0.8428500,0.8428000
20130719,6A,2013-07-19 09:26:00.000551667,187,9,1.0296000,1.0295000,1.0296000,1.0295000
20130719,FDAX,2013-07-19 09:26:00.000551667,1180,73,7848.5000000,7846.5000000,7850.5000000,7845.5000000
20130719,LFZ,2013-07-19 09:26:00.000551667,423,37,6382.0000000,6380.5000000,6383.0000000,6380.5000000
20130719,EUR/GBP,2013-07-19 09:26:00.000551667,119,5,0.8427500,0.8426000,0.8427500,0.8426000
20130719,6A,2013-07-19 09:27:00.000554732,342,22,1.0295000,1.0295000,1.0295000,1.0295000
20130719,FDAX,2013-07-19 09:27:00.000554732,1183,113,7845.5000000,7844.5000000,7845.5000000,7843.0000000
20130719,LFZ,2013-07-19 09:27:00.000554732,520,47,6380.5000000,6379.0000000,6380.5000000,6377.5000000
20130719,EUR/GBP,2013-07-19 09:27:00.000554732,161,2,0.8426000,0.8425000,0.8426000,0.8425000
20130719,6A,2013-07-19 09:28:00.000544913,404,22,1.0295000,1.0295000,1.0296000,1.0295000
20130719,FDAX,2013-07-19 09:28:00.000544913,1211,92,7845.0000000,7842.5000000,7845.5000000,7841.0000000
20130719,LFZ,2013-07-19 09:28:00.000544913,498,42,6379.0000000,6378.0000000,6379.5000000,6376.5000000
20130719,EUR/GBP,2013-07-19 09:28:00.000544913,119,3,0.8425500,0.8425000,0.8425500,0.8425000
20130719,6A,2013-07-19 09:29:00.000555589,286,12,1.0296000,1.0296000,1.0296000,1.0295000
20130719,FDAX,2013-07-19 09:29:00.000555589,971,51,7843.0000000,7843.0000000,7844.0000000,7841.5000000
20130719,LFZ,2013-07-19 09:29:00.000555589,277,21,6378.5000000,6380.0000000,6380.5000000,6378.5000000
20130719,EUR/GBP,2013-07-19 09:29:00.000555589,37,0,0.8423750,0.8423750,0.8423750,0.8423750
